id,x,y
0,-96.7874006715418,41.91640371077477
1,-123.43346991372142,46.29113381397667
2,-104.41195788796486,34.342413511698034
3,-96.68775550396737,40.784173544923846
4,-98.0471849899448,40.17637962923331
5,-65.8693173830389,18.187526524132668
6,-96.79143650830639,43.67417823150328
7,-99.82063586129128,30.889782006923234
8,-120.5159963782964,39.58040010155812
9,-85.13601356015603,36.727481625425206
10,-83.66653540647178,41.0019383757353
